TF_name*	Peak_start	Peak_end	Target gene*	tf_gene	tf_bnumber	operon
H-NS	2316739	2316766	rcsB	hns	b1237	
H-NS	2318087	2318101	rcsC	hns	b1237	rcsC
H-NS	2318390	2318401	rcsC	hns	b1237	rcsC
H-NS	2318913	2318940	rcsC	hns	b1237	rcsC
H-NS	2319347	2319378	rcsC	hns	b1237	rcsC
H-NS	2313136	2313171	rcsD	hns	b1237	rcsDB
H-NS	2314960	2314992	rcsD	hns	b1237	rcsDB
H-NS	2316129	2316157	rcsD	hns	b1237	rcsDB
H-NS	3096779	3096807	rdgB	hns	b1237	
H-NS	2823105	2823134	recA	hns	b1237	recAX
H-NS	2954523	2954553	recB	hns	b1237	
H-NS	2954555	2954583	recB	hns	b1237	
H-NS	2955053	2955077	recB	hns	b1237	
H-NS	2955757	2955764	recB	hns	b1237	
H-NS	2751801	2751827	recN	hns	b1237	recN
H-NS	4006015	4006032	recQ	hns	b1237	recQ
H-NS	2912385	2912416	relA	hns	b1237	relA-mazEFG
H-NS	1644879	1644908	rem	hns	b1237	rem
H-NS	1645011	1645018	rem	hns	b1237	rem
H-NS	3961811	3961838	rep	hns	b1237	rep
H-NS	2113302	2113328	rfbB	hns	b1237	rfbBDACX
H-NS	2113308	2113322	rfbB	hns	b1237	rfbBDACX
H-NS	2109581	2109604	rfbC	hns	b1237	
H-NS	2109687	2109710	rfbC	hns	b1237	
H-NS	3974065	3974095	rffH	hns	b1237	
H-NS	4097625	4097634	rhaS	hns	b1237	rhaSR
H-NS	4097823	4097852	rhaS	hns	b1237	rhaSR
H-NS	4100660	4100673	rhaT	hns	b1237	rhaT
H-NS	3965230	3965259	rhlB	hns	b1237	rhlB
H-NS	3965349	3965380	rhlB	hns	b1237	rhlB
H-NS	3965539	3965571	rhlB	hns	b1237	rhlB
H-NS	831932	831959	rhlE	hns	b1237	rhlE
H-NS	2362361	2362368	rhmR	hns	b1237	
H-NS	2359508	2359523	rhmT	hns	b1237	
H-NS	3762155	3762184	rhsA	hns	b1237	rhsA-yibA
H-NS	3765980	3766009	rhsA	hns	b1237	rhsA-yibA
H-NS	3623073	3623112	rhsB	hns	b1237	rhsB
H-NS	3623182	3623214	rhsB	hns	b1237	rhsB
H-NS	3623240	3623270	rhsB	hns	b1237	rhsB
H-NS	3623399	3623408	rhsB	hns	b1237	rhsB
H-NS	3619096	3619103	rhsB	hns	b1237	rhsB
H-NS	3619124	3619149	rhsB	hns	b1237	rhsB
H-NS	733593	733627	rhsC	hns	b1237	rhsC-ybfB
H-NS	729451	729458	rhsC	hns	b1237	rhsC-ybfB
H-NS	522916	522946	rhsD	hns	b1237	rhsD-ybbC-ylbH-ybbD
H-NS	523044	523080	rhsD	hns	b1237	rhsD-ybbC-ylbH-ybbD
H-NS	523078	523116	rhsD	hns	b1237	rhsD-ybbC-ylbH-ybbD
H-NS	527346	527388	rhsD	hns	b1237	rhsD-ybbC-ylbH-ybbD
H-NS	527477	527488	rhsD	hns	b1237	rhsD-ybbC-ylbH-ybbD
H-NS	1527159	1527209	rhsE	hns	b1237	rhsE-ydcD
H-NS	1527427	1527442	rhsE	hns	b1237	rhsE-ydcD
H-NS	1527526	1527535	rhsE	hns	b1237	rhsE-ydcD
H-NS	1527679	1527701	rhsE	hns	b1237	rhsE-ydcD
H-NS	1529889	1529913	rhsE	hns	b1237	rhsE-ydcD
H-NS	528363	528386	rhsH	hns	b1237	
H-NS	528478	528496	rhsH	hns	b1237	
H-NS	528625	528634	rhsH	hns	b1237	
H-NS	3767924	3767957	rhsJ	hns	b1237	
H-NS	3768011	3768057	rhsJ	hns	b1237	
H-NS	3768126	3768154	rhsJ	hns	b1237	
H-NS	434253	434283	ribD	hns	b1237	
H-NS	27291	27298	rihC	hns	b1237	rihC
H-NS	27435	27466	rihC	hns	b1237	rihC
H-NS	1125960	1125971	rimJ	hns	b1237	rimJ
H-NS	1498958	1498988	rimL	hns	b1237	rimL
H-NS	1499143	1499152	rimL	hns	b1237	rimL
H-NS	877414	877445	rimO	hns	b1237	rimO
H-NS	3318064	3318094	rimP	hns	b1237	
H-NS	3318192	3318220	rimP	hns	b1237	
H-NS	2914822	2914837	rlmD	hns	b1237	rlmD
H-NS	842194	842225	rlmF	hns	b1237	rlmF
H-NS	1029824	1029852	rlmI	hns	b1237	rlmI
H-NS	3645800	3645831	rlmJ	hns	b1237	rlmJ
H-NS	2940385	2940412	rlmM	hns	b1237	rlmM
H-NS	2940909	2940921	rlmM	hns	b1237	rlmM
H-NS	2941095	2941120	rlmM	hns	b1237	rlmM
H-NS	2644192	2644211	rlmN	hns	b1237	rlmN
H-NS	4017304	4017333	rmuC	hns	b1237	rmuC
H-NS	4017463	4017493	rmuC	hns	b1237	rmuC
H-NS	4018329	4018359	rmuC	hns	b1237	rmuC
H-NS	4018706	4018731	rmuC	hns	b1237	rmuC
H-NS	1887036	1887066	rnd	hns	b1237	rnd
H-NS	1141186	1141204	rne	hns	b1237	rne
H-NS	1141621	1141654	rne	hns	b1237	rne
H-NS	2766956	2766983	rnlA	hns	b1237	rnlAB
H-NS	2766968	2766976	rnlA	hns	b1237	rnlAB
H-NS	2642807	2642815	rodZ	hns	b1237	rodZ
H-NS	3058936	3058964	rpiA	hns	b1237	rpiA
H-NS	4313280	4313306	rpiB	hns	b1237	rpiB
H-NS	4313788	4313818	rpiB	hns	b1237	rpiB
H-NS	4313794	4313801	rpiB	hns	b1237	rpiB
H-NS	3452496	3452526	rplC	hns	b1237	
H-NS	4426185	4426213	rplI	hns	b1237	
H-NS	4180003	4180033	rplJ	hns	b1237	
H-NS	4180568	4180600	rplL	hns	b1237	
H-NS	4180751	4180780	rplL	hns	b1237	
H-NS	3378582	3378609	rplM	hns	b1237	rplM-rpsI
H-NS	3451500	3451514	rplW	hns	b1237	
H-NS	2282512	2282539	rplY	hns	b1237	rplY
H-NS	2282794	2282825	rplY	hns	b1237	rplY
H-NS	3884311	3884319	rpmH	hns	b1237	rpmH-rnpA
H-NS	1799794	1799808	rpmI	hns	b1237	
H-NS	3213174	3213203	rpoD	hns	b1237	
H-NS	3214060	3214101	rpoD	hns	b1237	
H-NS	3214068	3214094	rpoD	hns	b1237	
H-NS	3600576	3600609	rpoH	hns	b1237	rpoH
H-NS	3346014	3346045	rpoN	hns	b1237	
H-NS	2867506	2867530	rpoS	hns	b1237	
H-NS	3822328	3822357	rpoZ	hns	b1237	rpoZ-spoT-trmH-recG
H-NS	962437	962468	rpsA	hns	b1237	
H-NS	3474083	3474114	rpsG	hns	b1237	
H-NS	4119192	4119199	rraA	hns	b1237	
H-NS	4196312	4196342	rsd	hns	b1237	rsd
H-NS	4196426	4196454	rsd	hns	b1237	rsd
H-NS	196538	196567	rseP	hns	b1237	rseP
H-NS	52159	52184	rsmA	hns	b1237	
H-NS	3435540	3435564	rsmB	hns	b1237	rsmB
H-NS	1921087	1921117	rsmF	hns	b1237	rsmF
H-NS	3642943	3642973	rsmJ	hns	b1237	
H-NS	1655332	1655339	rspA	hns	b1237	rspAB
H-NS	1628728	1628754	rspR	hns	b1237	
H-NS	1290792	1290824	rssB	hns	b1237	
H-NS	1683083	1683091	rstB	hns	b1237	
H-NS	1683488	1683502	rstB	hns	b1237	
H-NS	1706938	1706945	rsxC	hns	b1237	
H-NS	3557964	3557973	rtcB	hns	b1237	rtcBA
H-NS	3558784	3558806	rtcR	hns	b1237	rtcR
H-NS	3558791	3558820	rtcR	hns	b1237	rtcR
H-NS	2270699	2270721	rtn	hns	b1237	
H-NS	1074245	1074277	rutR	hns	b1237	rutR
H-NS	1945582	1945610	ruvA	hns	b1237	ruvAB
H-NS	1614522	1614547	sad	hns	b1237	sad
H-NS	1614528	1614535	sad	hns	b1237	sad
H-NS	1584041	1584069	safA	hns	b1237	safA-ydeO
H-NS	1584144	1584163	safA	hns	b1237	safA-ydeO
H-NS	2233557	2233571	sanA	hns	b1237	sanA-yeiS
H-NS	1355465	1355479	sapA	hns	b1237	sapABCDF
H-NS	1354519	1354530	sapB	hns	b1237	
H-NS	1355301	1355331	sapB	hns	b1237	
H-NS	1352024	1352054	sapF	hns	b1237	
H-NS	1352340	1352372	sapF	hns	b1237	
H-NS	10489	10521	satP	hns	b1237	satP
H-NS	412641	412670	sbcC	hns	b1237	
H-NS	413003	413032	sbcC	hns	b1237	
H-NS	413879	413908	sbcC	hns	b1237	
H-NS	415059	415068	sbcC	hns	b1237	
H-NS	415980	416004	sbcD	hns	b1237	sbcDC
H-NS	416097	416126	sbcD	hns	b1237	sbcDC
H-NS	396836	396854	sbmA	hns	b1237	sbmA-yaiW
H-NS	4109702	4109727	sbp	hns	b1237	sbp
H-NS	3061078	3061106	scpA	hns	b1237	scpA-argK-scpBC
H-NS	2929560	2929567	sdaB	hns	b1237	
H-NS	2928710	2928740	sdaC	hns	b1237	sdaCB
H-NS	2929262	2929271	sdaC	hns	b1237	sdaCB
H-NS	758046	758054	sdhB	hns	b1237	
H-NS	758160	758187	sdhB	hns	b1237	
H-NS	755182	755192	sdhC	hns	b1237	sdhCDAB-sucABCD
H-NS	3040880	3040909	sdhE	hns	b1237	sdhE-ygfX
H-NS	109573	109599	secA	hns	b1237	
H-NS	3322663	3322693	secG	hns	b1237	secG-leuU
H-NS	3322695	3322720	secG	hns	b1237	secG-leuU
H-NS	107927	107954	secM	hns	b1237	secMA-mutT
H-NS	108127	108134	secM	hns	b1237	secMA-mutT
H-NS	3758569	3758582	selB	hns	b1237	
H-NS	713527	713557	seqA	hns	b1237	seqA-pgm
H-NS	958078	958084	serC	hns	b1237	serC-aroA
H-NS	958407	958435	serC	hns	b1237	serC-aroA
H-NS	78528	78555	setA	hns	b1237	
H-NS	2263976	2264008	setB	hns	b1237	setB
H-NS	3836646	3836676	setC	hns	b1237	setC
H-NS	3836651	3836669	setC	hns	b1237	setC
H-NS	3836793	3836823	setC	hns	b1237	setC
H-NS	3836917	3836950	setC	hns	b1237	setC
H-NS	3837253	3837283	setC	hns	b1237	setC
H-NS	3838094	3838123	setC	hns	b1237	setC
H-NS	557980	558011	sfmA	hns	b1237	sfmA
H-NS	558047	558096	sfmA	hns	b1237	sfmA
H-NS	558228	558261	sfmA	hns	b1237	sfmA
H-NS	558827	558851	sfmC	hns	b1237	sfmCD
H-NS	558946	558968	sfmC	hns	b1237	sfmCD
H-NS	562650	562692	sfmH	hns	b1237	sfmHF
H-NS	562658	562719	sfmH	hns	b1237	sfmHF
H-NS	562461	562492	sfmH	hns	b1237	sfmHF
H-NS	563986	564010	sfmZ	hns	b1237	
H-NS	3334751	3334779	sfsB	hns	b1237	sfsB
H-NS	4528924	4528937	sgcC	hns	b1237	
H-NS	4526275	4526304	sgcR	hns	b1237	
H-NS	4526281	4526297	sgcR	hns	b1237	
H-NS	2053918	2053946	shiA	hns	b1237	shiA
H-NS	2054086	2054112	shiA	hns	b1237	shiA
H-NS	3814458	3814490	slmA	hns	b1237	
H-NS	3653791	3653822	slp	hns	b1237	slp-dctR
H-NS	3653910	3653935	slp	hns	b1237	slp-dctR
H-NS	3654026	3654068	slp	hns	b1237	slp-dctR
H-NS	4628800	4628807	slt	hns	b1237	slt
H-NS	1720419	1720427	slyA	hns	b1237	slyA
H-NS	1719744	1719751	slyB	hns	b1237	slyB
H-NS	1406318	1406332	smrA	hns	b1237	smrA
H-NS	2448618	2448625	smrB	hns	b1237	smrB
H-NS	1735275	1735305	sodB	hns	b1237	sodB
H-NS	1735412	1735440	sodB	hns	b1237	sodB
H-NS	4277286	4277303	soxS	hns	b1237	soxS
H-NS	3085133	3085161	speA	hns	b1237	speAB
H-NS	3108017	3108038	speC	hns	b1237	speC
H-NS	134926	134956	speD	hns	b1237	
H-NS	135565	135574	speD	hns	b1237	
H-NS	720845	720873	speF	hns	b1237	speF-potE
H-NS	721009	721036	speF	hns	b1237	speF-potE
H-NS	718644	718673	speF	hns	b1237	speF-potE
H-NS	718796	718820	speF	hns	b1237	speF-potE
H-NS	719346	719354	speF	hns	b1237	speF-potE
H-NS	1656734	1656768	speG	hns	b1237	
H-NS	3823028	3823053	spoT	hns	b1237	
H-NS	3823038	3823047	spoT	hns	b1237	
H-NS	3823713	3823743	spoT	hns	b1237	
H-NS	3823722	3823729	spoT	hns	b1237	
H-NS	1849046	1849070	sppA	hns	b1237	sppA
H-NS	1849402	1849428	sppA	hns	b1237	sppA
H-NS	1825677	1825699	spy	hns	b1237	spy
H-NS	1825819	1825842	spy	hns	b1237	spy
H-NS	4042609	4042637	srkA	hns	b1237	srkA-dsbA
H-NS	4043025	4043053	srkA	hns	b1237	srkA-dsbA
H-NS	4043155	4043183	srkA	hns	b1237	srkA-dsbA
H-NS	4043169	4043177	srkA	hns	b1237	srkA-dsbA
H-NS	2826205	2826213	srlA	hns	b1237	srlAEBD-gutM-srlR-gutQ
H-NS	2828287	2828316	srlD	hns	b1237	
H-NS	2713466	2713496	srmB	hns	b1237	srmB
H-NS	2654873	2654904	sseB	hns	b1237	sseB
H-NS	2655006	2655033	sseB	hns	b1237	sseB
H-NS	3119337	3119348	sslE	hns	b1237	
H-NS	3119466	3119509	sslE	hns	b1237	
H-NS	3117957	3117988	sslE	hns	b1237	
H-NS	3119154	3119172	sslE	hns	b1237	
H-NS	3119338	3119348	sslE	hns	b1237	
H-NS	3119445	3119475	sslE	hns	b1237	
H-NS	995966	995975	ssuD	hns	b1237	
H-NS	997547	997577	ssuE	hns	b1237	ssuEADCB
H-NS	997653	997660	ssuE	hns	b1237	ssuEADCB
H-NS	1211632	1211640	stfE	hns	b1237	stfE-tfaE
H-NS	4159506	4159537	sthA	hns	b1237	sthA
H-NS	4160680	4160695	sthA	hns	b1237	sthA
H-NS	2798586	2798628	stpA	hns	b1237	stpA
H-NS	763024	763054	sucC	hns	b1237	
H-NS	1764823	1764853	sufA	hns	b1237	sufABCDSE
H-NS	1762610	1762639	sufB	hns	b1237	
H-NS	1762504	1762511	sufC	hns	b1237	
H-NS	53397	53420	surA	hns	b1237	
H-NS	2925228	2925258	syd	hns	b1237	syd
H-NS	4475176	4475183	tabA	hns	b1237	tabA
H-NS	2578874	2578900	talA	hns	b1237	talA-tktB
H-NS	2579027	2579052	talA	hns	b1237	talA-tktB
H-NS	8098	8105	talB	hns	b1237	talB
H-NS	8205	8234	talB	hns	b1237	talB
H-NS	4442380	4442398	tamA	hns	b1237	tamAB-ytfP
H-NS	1970881	1970912	tap	hns	b1237	
H-NS	1972023	1972048	tar	hns	b1237	tar-tap-cheRBYZ
H-NS	4022103	4022133	tatA	hns	b1237	tatABCD
H-NS	4022869	4022891	tatC	hns	b1237	
H-NS	4024121	4024145	tatD	hns	b1237	
H-NS	384965	385000	tauA	hns	b1237	tauABCD
H-NS	385139	385188	tauA	hns	b1237	tauABCD
H-NS	2945886	2945915	tcdA	hns	b1237	tcdA
H-NS	3266235	3266257	tdcA	hns	b1237	tdcABCDEFG
H-NS	3266302	3266337	tdcA	hns	b1237	tdcABCDEFG
H-NS	3267201	3267214	tdcA	hns	b1237	tdcABCDEFG
H-NS	3267036	3267067	tdcA	hns	b1237	tdcABCDEFG
H-NS	3267201	3267215	tdcA	hns	b1237	tdcABCDEFG
H-NS	3265888	3265931	tdcB	hns	b1237	
H-NS	3259088	3259117	tdcG	hns	b1237	
H-NS	3259317	3259347	tdcG	hns	b1237	
H-NS	3267341	3267370	tdcR	hns	b1237	tdcR
H-NS	3267408	3267429	tdcR	hns	b1237	tdcR
H-NS	3267332	3267361	tdcR	hns	b1237	tdcR
H-NS	3790501	3790509	tdh	hns	b1237	
H-NS	1501714	1501744	tehB	hns	b1237	
H-NS	1501771	1501798	tehB	hns	b1237	
H-NS	519744	519771	tesA	hns	b1237	tesA-ybbO
H-NS	581705	581732	tfaD	hns	b1237	tfaD
H-NS	1634663	1634693	tfaQ	hns	b1237	
H-NS	1432603	1432630	tfaR	hns	b1237	
H-NS	2470529	2470559	tfaS	hns	b1237	tfaS
H-NS	2470531	2470557	tfaS	hns	b1237	tfaS
H-NS	4194175	4194205	thiC	hns	b1237	thiCEFSGH
H-NS	4190787	4190813	thiH	hns	b1237	
H-NS	2184902	2184916	thiM	hns	b1237	thiMD
H-NS	73240	73270	thiP	hns	b1237	
H-NS	4192620	4192649	thiS	hns	b1237	
H-NS	4363	4394	thrC	hns	b1237	
H-NS	4986	5017	thrC	hns	b1237	
H-NS	1802625	1802632	thrS	hns	b1237	thrS-infC-rpmI-rplT-pheMST-ihfA
H-NS	456292	456300	tig	hns	b1237	tig
H-NS	3853602	3853631	tisB	hns	b1237	tisB
H-NS	2580653	2580661	tktB	hns	b1237	
H-NS	3391041	3391073	tldD	hns	b1237	tldD
H-NS	3888584	3888592	tnaA	hns	b1237	
H-NS	3888654	3888680	tnaA	hns	b1237	
H-NS	3888404	3888432	tnaC	hns	b1237	tnaCAB
H-NS	3178506	3178534	tolC	hns	b1237	tolC-ygiABC
H-NS	3178521	3178528	tolC	hns	b1237	tolC-ygiABC
H-NS	3179348	3179377	tolC	hns	b1237	tolC-ygiABC
H-NS	775205	775218	tolQ	hns	b1237	
H-NS	775380	775408	tolQ	hns	b1237	
H-NS	480665	480687	tomB	hns	b1237	tomB-hha
H-NS	1058716	1058724	torC	hns	b1237	torCAD
H-NS	1059179	1059203	torC	hns	b1237	torCAD
H-NS	1057926	1057934	torR	hns	b1237	torR
H-NS	1958210	1958245	torY	hns	b1237	torYZ
H-NS	1957199	1957229	torY	hns	b1237	torYZ
H-NS	1957962	1957992	torY	hns	b1237	torYZ
H-NS	1674796	1674825	tqsA	hns	b1237	tqsA
H-NS	1246818	1246829	treA	hns	b1237	treA
H-NS	4466182	4466208	treB	hns	b1237	treBC
H-NS	4463372	4463394	treC	hns	b1237	
H-NS	3663722	3663730	treF	hns	b1237	treF
H-NS	3669448	3669456	treF	hns	b1237	treF
H-NS	4467241	4467268	treR	hns	b1237	treR
H-NS	4470405	4470415	treR	hns	b1237	treR
H-NS	1492844	1492869	trg	hns	b1237	trg
H-NS	3436734	3436757	trkA	hns	b1237	trkA
H-NS	1423897	1423902	trkG	hns	b1237	trkG
H-NS	1425131	1425159	trkG	hns	b1237	trkG
H-NS	4162486	4162494	trmA	hns	b1237	trmA
H-NS	3824816	3824831	trmH	hns	b1237	
H-NS	3825022	3825052	trmH	hns	b1237	
H-NS	1319963	1319988	trpD	hns	b1237	
H-NS	1322323	1322349	trpE	hns	b1237	
H-NS	1322963	1322970	trpE	hns	b1237	
H-NS	2870639	2870669	truD	hns	b1237	truD
H-NS	2870646	2870653	truD	hns	b1237	truD
H-NS	2871088	2871119	truD	hns	b1237	truD
H-NS	3431226	3431255	tsaC	hns	b1237	
H-NS	3210436	3210453	tsaD	hns	b1237	tsaD
H-NS	4591500	4591507	tsr	hns	b1237	tsr
H-NS	4592084	4592106	tsr	hns	b1237	tsr
H-NS	1411806	1411837	ttcA	hns	b1237	ttcA
H-NS	1411922	1411954	ttcA	hns	b1237	ttcA
H-NS	1434982	1435004	ttcC	hns	b1237	
H-NS	1435118	1435143	ttcC	hns	b1237	
H-NS	3207702	3207729	ttdB	hns	b1237	
H-NS	3205978	3206013	ttdR	hns	b1237	ttdR
H-NS	3206107	3206137	ttdR	hns	b1237	ttdR
H-NS	3208331	3208345	ttdT	hns	b1237	
H-NS	3208391	3208419	ttdT	hns	b1237	
H-NS	3470584	3470612	tufA	hns	b1237	
H-NS	4176665	4176689	tufB	hns	b1237	
H-NS	1450317	1450329	tynA	hns	b1237	tynA
H-NS	1450437	1450450	tynA	hns	b1237	tynA
H-NS	1450564	1450589	tynA	hns	b1237	tynA
H-NS	1450927	1450942	tynA	hns	b1237	tynA
H-NS	4266924	4266932	tyrB	hns	b1237	tyrB
H-NS	1990565	1990595	tyrP	hns	b1237	tyrP
H-NS	1716554	1716583	tyrS	hns	b1237	
H-NS	4021683	4021714	ubiB	hns	b1237	
H-NS	4024988	4025018	ubiD	hns	b1237	ubiD
H-NS	4018858	4018883	ubiE	hns	b1237	ubiEJB
H-NS	3051974	3052006	ubiI	hns	b1237	
H-NS	2428139	2428147	ubiX	hns	b1237	
H-NS	2544674	2544681	ucpA	hns	b1237	ucpA
H-NS	2098421	2098453	ugd	hns	b1237	ugd
H-NS	2098632	2098656	ugd	hns	b1237	ugd
H-NS	2099533	2099563	ugd	hns	b1237	ugd
H-NS	3591673	3591704	ugpB	hns	b1237	ugpBAECQ
H-NS	3592362	3592392	ugpB	hns	b1237	ugpBAECQ
H-NS	3592480	3592510	ugpB	hns	b1237	ugpBAECQ
H-NS	3592597	3592619	ugpB	hns	b1237	ugpBAECQ
H-NS	3589673	3589695	ugpE	hns	b1237	
H-NS	3848327	3848350	uhpC	hns	b1237	
H-NS	3848563	3848573	uhpC	hns	b1237	
H-NS	3846259	3846289	uhpT	hns	b1237	uhpT
H-NS	3846379	3846406	uhpT	hns	b1237	uhpT
H-NS	3846866	3846895	uhpT	hns	b1237	uhpT
H-NS	3847017	3847049	uhpT	hns	b1237	uhpT
H-NS	3847210	3847233	uhpT	hns	b1237	uhpT
H-NS	1695584	1695591	uidA	hns	b1237	uidABC
H-NS	4419086	4419094	ulaG	hns	b1237	ulaG
H-NS	4419302	4419332	ulaG	hns	b1237	ulaG
H-NS	4418044	4418074	ulaR	hns	b1237	ulaR
H-NS	4418357	4418386	ulaR	hns	b1237	ulaR
H-NS	1230793	1230824	umuD	hns	b1237	umuDC
H-NS	2716694	2716723	ung	hns	b1237	ung
H-NS	504864	504888	ushA	hns	b1237	ushA
H-NS	3639570	3639594	uspB	hns	b1237	uspB
H-NS	4113488	4113517	uspD	hns	b1237	
H-NS	4113623	4113649	uspD	hns	b1237	
H-NS	641869	641897	uspG	hns	b1237	uspG
H-NS	1010241	1010249	uup	hns	b1237	
H-NS	1011354	1011364	uup	hns	b1237	
H-NS	4272802	4272809	uvrA	hns	b1237	uvrA
H-NS	813047	813076	uvrB	hns	b1237	uvrB
H-NS	813230	813237	uvrB	hns	b1237	uvrB
H-NS	814340	814364	uvrB	hns	b1237	uvrB
H-NS	1992972	1993001	uvrC	hns	b1237	
H-NS	3998856	3998888	uvrD	hns	b1237	uvrD
H-NS	3998989	3999015	uvrD	hns	b1237	uvrD
H-NS	1609858	1609887	uxaB	hns	b1237	uxaB
H-NS	4551820	4551843	uxuA	hns	b1237	uxuAB
H-NS	4553328	4553357	uxuB	hns	b1237	
H-NS	4553612	4553642	uxuB	hns	b1237	
H-NS	4554784	4554814	uxuR	hns	b1237	uxuR
H-NS	1824388	1824417	ves	hns	b1237	ves
H-NS	1824607	1824637	ves	hns	b1237	ves
H-NS	1825022	1825049	ves	hns	b1237	ves
H-NS	3809076	3809098	waaA	hns	b1237	waaA-coaD
H-NS	3803084	3803110	waaB	hns	b1237	
H-NS	3803204	3803240	waaB	hns	b1237	
H-NS	3803466	3803507	waaB	hns	b1237	
H-NS	3803610	3803637	waaB	hns	b1237	
H-NS	3803687	3803718	waaB	hns	b1237	
H-NS	3803796	3803816	waaB	hns	b1237	
H-NS	3803924	3803954	waaB	hns	b1237	
H-NS	3804005	3804044	waaB	hns	b1237	
H-NS	3804123	3804158	waaB	hns	b1237	
H-NS	3795553	3795582	waaF	hns	b1237	
H-NS	3795671	3795701	waaF	hns	b1237	
H-NS	3805927	3805957	waaG	hns	b1237	
H-NS	3789366	3789394	waaH	hns	b1237	waaH
H-NS	3796970	3797002	waaL	hns	b1237	
H-NS	3797091	3797120	waaL	hns	b1237	
H-NS	3797171	3797213	waaL	hns	b1237	
H-NS	3797246	3797277	waaL	hns	b1237	
H-NS	3797389	3797426	waaL	hns	b1237	
H-NS	3797414	3797462	waaL	hns	b1237	
H-NS	3797571	3797593	waaL	hns	b1237	
H-NS	3797667	3797702	waaL	hns	b1237	
H-NS	3797776	3797782	waaL	hns	b1237	
H-NS	3797891	3797917	waaL	hns	b1237	
H-NS	3797963	3797987	waaL	hns	b1237	
H-NS	3798086	3798115	waaL	hns	b1237	
H-NS	3798181	3798211	waaL	hns	b1237	
H-NS	3802081	3802090	waaO	hns	b1237	
H-NS	3802240	3802269	waaO	hns	b1237	
H-NS	3802435	3802467	waaO	hns	b1237	
H-NS	3802521	3802562	waaO	hns	b1237	
H-NS	3802591	3802613	waaO	hns	b1237	
H-NS	3802783	3802825	waaO	hns	b1237	
H-NS	3802850	3802857	waaO	hns	b1237	
H-NS	3802908	3802938	waaO	hns	b1237	
H-NS	3803042	3803053	waaO	hns	b1237	
H-NS	3805250	3805282	waaP	hns	b1237	
H-NS	3805350	3805385	waaP	hns	b1237	
H-NS	3805409	3805438	waaP	hns	b1237	
H-NS	3805488	3805505	waaP	hns	b1237	
H-NS	3808189	3808219	waaQ	hns	b1237	
H-NS	3808305	3808312	waaQ	hns	b1237	
H-NS	3801019	3801048	waaR	hns	b1237	
H-NS	3801234	3801243	waaR	hns	b1237	
H-NS	3801397	3801425	waaR	hns	b1237	
H-NS	3801485	3801503	waaR	hns	b1237	
H-NS	3801585	3801594	waaR	hns	b1237	
H-NS	3801757	3801769	waaR	hns	b1237	
H-NS	3801855	3801881	waaR	hns	b1237	
H-NS	3801954	3801989	waaR	hns	b1237	
H-NS	3801979	3802008	waaR	hns	b1237	
H-NS	3804181	3804184	waaS	hns	b1237	
H-NS	3804228	3804261	waaS	hns	b1237	
H-NS	3804433	3804481	waaS	hns	b1237	
H-NS	3804435	3804465	waaS	hns	b1237	
H-NS	3804773	3804801	waaS	hns	b1237	
H-NS	3804963	3805011	waaS	hns	b1237	
H-NS	3805108	3805134	waaS	hns	b1237	
H-NS	3798265	3798269	waaU	hns	b1237	
H-NS	3798445	3798469	waaU	hns	b1237	
H-NS	3798539	3798572	waaU	hns	b1237	
H-NS	3798642	3798674	waaU	hns	b1237	
H-NS	3798855	3798885	waaU	hns	b1237	
H-NS	3799010	3799036	waaU	hns	b1237	
H-NS	3799130	3799169	waaU	hns	b1237	
H-NS	3799228	3799255	waaU	hns	b1237	
H-NS	3800258	3800266	waaY	hns	b1237	
H-NS	3800370	3800396	waaY	hns	b1237	
H-NS	3800479	3800504	waaY	hns	b1237	
H-NS	3800560	3800590	waaY	hns	b1237	
H-NS	3800691	3800724	waaY	hns	b1237	
H-NS	3800780	3800814	waaY	hns	b1237	
H-NS	3800899	3800906	waaY	hns	b1237	
H-NS	3799376	3799385	waaZ	hns	b1237	
H-NS	3799437	3799467	waaZ	hns	b1237	
H-NS	3799525	3799531	waaZ	hns	b1237	
H-NS	3799715	3799745	waaZ	hns	b1237	
H-NS	3799792	3799816	waaZ	hns	b1237	
H-NS	3800049	3800077	waaZ	hns	b1237	
H-NS	3800143	3800171	waaZ	hns	b1237	
H-NS	2106087	2106096	wbbH	hns	b1237	
H-NS	2106122	2106157	wbbH	hns	b1237	
H-NS	2106261	2106291	wbbH	hns	b1237	
H-NS	2106387	2106415	wbbH	hns	b1237	
H-NS	2106465	2106496	wbbH	hns	b1237	
H-NS	2106518	2106540	wbbH	hns	b1237	
H-NS	2106653	2106678	wbbH	hns	b1237	
H-NS	2106740	2106762	wbbH	hns	b1237	
H-NS	2106817	2106843	wbbH	hns	b1237	
H-NS	2106937	2106968	wbbH	hns	b1237	
H-NS	2107017	2107046	wbbH	hns	b1237	
H-NS	2107160	2107192	wbbH	hns	b1237	
H-NS	2106053	2106083	wbbH	hns	b1237	
H-NS	2105381	2105416	wbbI	hns	b1237	wbbIJK
H-NS	2105580	2105608	wbbI	hns	b1237	wbbIJK
H-NS	2105740	2105764	wbbI	hns	b1237	wbbIJK
H-NS	2105829	2105858	wbbI	hns	b1237	wbbIJK
H-NS	2105925	2105965	wbbI	hns	b1237	wbbIJK
H-NS	2103430	2103463	wbbK	hns	b1237	
H-NS	2103468	2103500	wbbK	hns	b1237	
